job_id,job_title_id,country_id,job_title,company_name,location_id
p_421e5fb1bc9f380a,1,4,Senior Business Analyst,Monadelphous,1057
p_d683884a4c4df08f,1,4,Technical Business Analyst,Net2Source Australia,1095
p_57a0bdf4ed7ac6ef,1,4,Technical Business Analyst - Ariba,Michael Page,1055
p_4899093985212cc3,1,4,Business Analyst,"Essense of Australia, Inc.",1057
p_f0ce4ce9c0983900,1,4,Data Analytics Consultant,Salt Recruitment,1026
p_4a399cc01780c7d7,1,4,"Principal GTM Specialist - Data and Analytics, APJ",AWS Australia Pty Ltd,1095
p_6f7e7c705beb86a3,1,4,IT Business Analyst,Adaps,954
p_f9b47fd5df979710,1,4,Business Risk Analyst,Woolworths Group,949
p_ce3b77211224f846,1,4,Accountant / Financial Business Analyst,Talent International,1057
p_1ef227add8b7257f,1,4,Senior Investment Quantitative Analyst,Anton Murray Consulting,1026
p_120da0ced1a64845,1,4,STT Cloud - Senior IT Business Analyst,TechSkills Accelerator,943
p_d715f602629578c3,1,4,Business Analyst - Tarnook Platform,"Department of Environment, Land, Water and Plannin...",1027
p_c77201ead3142d54,1,4,Senior Wagering Analyst (As per advertisement),Harness Racing Victoria,1026
p_4a400de15a5bd660,1,4,Technical Business Analyst - Data Risk and Controls,Peoplebank,1096
p_e7001ee895bbd016,1,4,Senior Marketing Analyst,Sendle,1095
p_88ab6aaa7c07f07f,1,4,Product Analyst,Envato,1026
p_66f95f6afee5c783,1,4,Senior Business Analyst (Technical),Deloitte,1095
p_1475e358301fbb41,1,4,Business Analyst (Analytics Infrastructure),Manpower,954
p_203d84cac0121990,1,4,Snr Analytics & Business Intelligence Lead,PIA Recruit,1026
p_9aad0ea518b22c87,1,4,Senior Developer BI,RMIT University,1027
p_ff99d4d41549a268,1,4,Business Analyst (Enterprise Reporting Platform),Clicks IT Recruitment,1083
p_e6226d20871a56ca,1,4,Senior Analyst Regulatory Reporting,Commonwealth Bank,1096
p_a3c921f327147534,1,4,Business Data Analyst,Peoplebank,1096
p_d5d1063bfbc18acc,1,4,Senior Professional Business Analyst : Canberra,DXC,963
p_cc1a28975b63a533,1,4,Senior Finance Business Analyst,NAB - National Australia Bank,983
p_cee6c0579f529117,1,4,Call Centre Risk Analyst,Randstad,936
p_575578eb0a86d6ba,1,4,Senior Pricing Analyst,Suncorp Group,1097
p_60b32d4d37ca0f55,1,4,Remediation Risk Analyst,Commonwealth Bank,1096
p_0dfb814ff7d74ce3,1,4,Technical Business Analyst - E Commerce,Michael Page,1095
p_d219b400f2871a87,1,4,Technical Support Analyst- Global technology business- SE As...,Michael Page,1026
p_1fc9866c86f78c74,1,4,APS6 Gene Technology Risk Analyst,HorizonOne Recruitment,963
p_5ff1489cc3de5465,1,4,Consultant - Data and Analytics,Ernst & Young,1026
p_a8305fa9e59239fb,1,4,Research Analyst,Anton Murray Consulting,1095
p_2a7e3659e04a2d73,1,4,"Experience/Resource Manager, Data and Analytics, Melbourne",EY,1026
p_668af574be682c85,1,4,Inventory Analyst,HAYS,1057
p_a960117b681930ed,1,4,Senior BI Developer,Michael Hill,954
p_8d1941b7cac7539a,1,4,Cyber Defence Analyst,Leidos,963
p_e905ad4cade38c31,1,4,Business Process Analyst,HAYS,1096
p_ec32909a5e43449a,1,4,Quantitative Analyst,T+O+M Executive,1095
p_14d24571a7a7c8a8,1,4,Netsuite Data Systems Analyst,Robert Half,938
p_2327258bb289af7d,1,4,Junior Business Analyst 12 Month MTC - Enterprise Compliance...,Macquarie Group Limited,1095
p_adaea26824420388,1,4,Microsoft BI Developer / Consultant,Satalyst,1057
p_1fec2e6a4ab4ff06,1,4,Business Analyst,KBR,1081
p_ed38947a5018179c,1,4,Business Analyst,ENGIE Services Australia and New Zealand,1078
p_15f4a7340f70d3bc,1,4,Technical Business Analyst - Power curve,Infosys Limited,1095
p_abd74cd86b8adf53,1,4,Business Analyst / Business Solutions Designer,HiTech Personnel,963
p_a61473a7e5a96b4e,1,4,Business Analyst HiTrust,Niche 212,1026
p_45bee1a3d3265962,1,4,Business Analyst,Genpact,1095
p_fd10f40b330a53ee,1,4,Lead BI Analyst,CoreLogic,1095
p_b79f4802b151d796,1,4,"APAC Data Analytics and Enablement Lead, Assurance (Financia...",EY,1095
p_a83843c84495f3e8,1,4,Management Reporting Analyst,Bank of Queensland,1038
p_93630633df4e8ce7,1,4,Consultant / Data & Analytics / Technology Consulting,EY,1095
p_1381d7887ddeb535,1,4,Senior Business Analyst,Sophos,1095
p_b7f73d0cd2f00794,1,4,Agile Business Analyst | Web Development | Retail,Robert Half,1026
p_23c0d7db14640024,1,4,Business Analyst,Capgemini Australia,1026
p_da175df73bd64cc0,1,4,Senior Business Analyst,Department of Premier & Cabinet,1027
p_883a8481290ea76d,1,4,Commercial Analyst - Risk and Compliance,people2people,1095
p_a5dfe87badacb4f4,1,4,Senior Business Analyst,AMP Limited,1095
p_0ec7d35428f484de,1,4,"Senior Business Analyst, Innovation",NAB - National Australia Bank,1026
p_c658b1d03f073fc3,1,4,Database Administrator/Technical Analyst,CCAMLR,1007
p_8718b5e6735daa19,1,4,BI Developer (Contract),Marshall McAdam,1095
p_f33d828898f348ab,1,4,Global Talent Data Reporting & Analytics Specialist (Parenta...,QBE,1095
p_96763f2b326af266,1,4,Business Analyst - FMCG,Michael Page,1055
p_1e194afdb2a504ed,1,4,Business Intelligence Analyst,Bank of Queensland,1038
p_d51c82f8caad278c,1,4,Senior Financial Reporting Analyst,Northern Trust Corp.,1026
p_9223d0538a65baf8,1,4,Analyst,Blue Hound Recruitment,1026
p_22264db464d240ec,1,4,ICT Product Manager (Data & Analytics),Victoria Police,1027
p_7ddb818a360eb561,1,4,Lead Business Analyst,HAYS,1096
p_9b64c3d895110cda,1,4,Regulatory Reporting Analyst,Robert Walters,954
p_1dbb0148954bfb65,1,4,Senior Business Analyst,HAYS,1096
p_4d20305b133f0fb5,1,4,Business Analyst -Payments (ACI),Infosys Limited,1026
p_eaa640a4a21d2dea,1,4,Business Analyst - Master Data,HAYS,1096
p_421c9d61fdc1eac7,1,4,Senior GIS analyst or GIS Specialist (Part time 2-3 days per...,GIS Recruitment,1095
p_396695f603ebe66c,1,4,Finance Analyst,Talent International,1026
p_2f606331df807619,1,4,Support Analyst,Jenny Barbour,954
p_aa1eedd419da3813,1,4,Lead Business Analyst,Peoplebank,935
p_59fb1c192557a334,1,4,Business Development Manager - Financial Services Data Analy...,Pulse Recruitment,1095
p_cefb3ebbe808238b,1,4,Junior Technical Business Analyst - Risk Management Group,Macquarie Group Limited,1095
p_9e3bd6f80c560773,1,4,Senior Analyst – Database Automation,Adaps,1026
p_dc650c47830a302d,1,4,Business Analyst - ITSM Service Design,Ethos BeathChapman,1095
p_12129320155d6cd6,1,4,Senior BI Developer-Analyst - Operations Pod,Department of Health and Human Services,1027
p_492fff262e39ff0a,1,4,Financial Reporting Analyst,Robert Walters,1027
p_08d4fe3aec61f851,1,4,Senior Technical Business Analyst - SharePoint and O365,Dialog Information Technology,1095
p_bff5cce118c71277,1,4,Financial Crime Data Analyst,Randstad,1095
p_83b6ac904673c68f,1,4,Senior Business Analyst - Data / Regulatory Program - Bankin...,Randstad,1095
p_8ec7e15bcda77947,1,4,SENIOR BUSINESS ANALYST,Adaps,1026
p_6fa131abb14b352b,1,4,Senior Finance Business Analyst,MLC,1095
p_f304f635fc0f1d02,1,4,Commercial Business Planner/Analyst,Bayside Group Automotive,1026
p_4f1a79a08493a7c8,1,4,Risk and Compliance Analyst,HAYS,1096
p_951e1981470fc96d,1,4,Manager Research Analyst,Morningstar,1095
p_0ca864edebf66faa,1,4,Digital Business Analyst,Lendlease,1096
p_05c14ea817ce38a4,1,4,Senior Business Analyst - Data Governance,Ethos BeathChapman,1095
p_8b433911f3724f20,1,4,Quantitative UX Researcher (User Insights),Atlassian,1095
p_155e0f0ad41ace76,1,4,Insight Analyst,Appetency Recruitment Services,1027
p_333ed5b6c39ac722,1,4,Senior Technical Business Analyst,Adaps,1026
p_8c18da605a49385b,1,4,Risk Analyst,Aston Carter,1027
p_51a309edcaf2a777,1,4,Credit Risk Analyst - Retail,Robert Walters,1096
p_a4c40ce58d5ba2d7,1,4,Senior Risk and Assurance Analyst,HAYS,1027
p_616ac9d1121b46d8,1,4,Legal Analyst (Regulatory Technology/Risk/Compliance),AFL Recruitment,1095
p_eee93a73d2fee888,1,4,Senior Business Analyst,Salt Recruitment,1095
p_b1c3602d4647778f,1,4,BUSINESS INTELLIGENCE DEVELOPER / CONSULTANT,Dynamo Recruitment,1026
p_51297e6d528cd87e,1,4,Financial Analyst,Robert Half,1057
p_34378552784c61ec,1,4,Senior Business Analyst – SCADA Control Systems,Adaps,1095
p_7ecf805a415f0d39,1,4,"Senior Compliance Analyst, Employee Personal Trading",Ethos BeathChapman,1095
p_929ff0ec877d043b,1,4,ESG Corporate Ratings Analyst,Institutional Shareholder Services,963
p_e2639657b56a78fa,1,4,Digital Business Analyst - Procurement,HAYS,1096
p_024b7010b9358ace,1,4,Business Analyst - Enterprise Service Bus,Clicks IT Recruitment,1105
p_c3747dbaf8d4c5b8,1,4,Insights Analyst - Credit Risk Collections,Macquarie Group Limited,1095
p_fa9e9ed40f7877fa,1,4,Senior Business Analyst,Toll Group,1026
p_2bffc29648198633,1,4,HR Business Analyst,Department of Treasury & Finance,1027
p_4fc268b92fdaabe7,1,4,Senior Analyst,Blue Hound Recruitment,1026
p_3539122b79d25496,1,4,Senior Business Analyst (eCommerce),Adairs,1076
p_36ea4428ed8741ac,1,4,Client and Risk Analyst/Senior Analyst,Macquarie Group Limited,1026
p_050de57ce6aa208f,1,4,Senior Actuarial Analyst (Pricing),TAL,1095
p_de8b695185fd07d4,1,4,Cyber Security Risk Analyst,Peoplebank,963
p_f939471bc75f32c1,1,4,Business Intelligence Developer,Zenitas Healthcare,1026
p_ebbc9808098c0974,1,4,Business Intelligence Developer (BI Developer),u&u Recruitment Partners,955
p_87f7782f30b576dc,1,4,Cyber Security Risk Analyst’,HiTech Personnel,963
p_27548e57a180f316,1,4,Pricing Analyst | Industrial products| $90-95K + super,Robert Half,1005
p_cde3f903d4cda644,1,4,Senior Business Analyst - Digital,Enterprise IT Resources Pty Ltd,1095
p_eae839bf2bf0721b,1,4,Senior Business Intelligence Architect - Projects & Change,Macquarie Group Limited,1095
p_f27673c4e5877536,1,4,"Business Analyst - AUS - Mascot - Level 1 Tower B, NSW",Avis Budget Group,1024
p_e51be48e2fb186ad,1,4,Business Analyst - ICT,Randstad,954
p_f5e20163fc25fc7f,1,4,Perils Analyst - Delivery & Reporting,Insurance Australia Group,1095
p_dc1d1efcc720e7de,1,4,Investment Data Analyst,KAPiTAL Consulting,1095
p_acad0d30fd9d334e,1,4,Business Analyst,Stratco,996
p_f06d1526857d8456,1,4,"Senior Business Analyst, Middle Office Operations",Citi,1095
p_ff1dc77b9824dee7,1,4,Senior Agile Business Analyst,"Department of Environment, Land, Water and Plannin...",1027
p_6bc5857c019994e9,1,4,Pricing Analyst,Leidos,963
p_c171bd778eabd121,1,4,Business/Systems Analyst,Michael Page,1095
p_2590e2f26d172963,1,4,Business Intelligence / Reports Developer,Charter Bridge Consulting,936
p_90b8e795ffd1e230,1,4,Technical Business Analyst,Talent International,1026
p_2320fde0ef70eb69,1,4,Technical Business Analyst Expression of Interest,Commonwealth Bank,1096
p_14e6731954fb4118,1,4,SENIOR MARKETING ANALYST,Sustaindigital,1095
p_0e8116e919de336f,1,4,Senior Sales Manager | Data & Analytics Consulting,Firesoft People,1096
p_c880e59a3d98a013,1,4,BCS Remediation Senior Business Analyst,Commonwealth Bank,1096
p_a14860d529f1fca9,1,4,SAP Techno Functional Business Analyst,Michael Page,1017
p_607ec1d1c34e3ce6,1,4,Senior Business Analyst,Commonwealth Bank,1096
p_8a5f0832d79d8ebd,1,4,AML Business Analyst,Infosys Limited,1095
p_578864482b64dffd,1,4,BI Developer,Clicks IT Recruitment,963
p_4f1d9b5b8b4eeb86,1,4,Project Lead / Business Analyst,HAYS,955
p_08cacbce8dc1174a,1,4,Pathways Business Analyst,Adaps,1095
p_bf357132bc39e918,1,4,FUND MANAGER Disruptive Technologies Research Analyst,Avenir Consulting,1095
p_6eca10e65546d677,1,4,"Scrum Master - Data, Reporting & Analytics Hub",Environment Protection Authority,1027
p_6f6974208a144c01,1,4,Business Analyst,Property Exchange Australia Limited,1026
p_b872c6e83324f6e6,1,4,salesforce Business Analyst,Net2Source Australia,1095
p_6ec700db02c01b3f,1,4,Solution Architect - Business Intelligence,Connect One Recruitment,1069
p_d759fc71d20a4efb,1,4,Business Intelligence Manager (Payments & Fintech),TENTEN Partners Pte. Ltd.,1095
p_7407f63e0e305413,1,4,"Senior Analyst/ Manager, Financial Crime Risk Governance and...",Macquarie Group Limited,1095
p_3065ebce70b82906,1,4,Business Intelligence Trainer/Consultant,Adaps,1095
p_3453adc2eab1cdb7,1,4,Actuarial Analyst & Senior Actuarial Analyst,SKL Actuarial,1095
p_a76329ff7fcd224a,1,4,Senior BI Developer,Axiom Technologies,1026
p_dbae87c4f6032c12,1,4,Business Analyst - Customer Advocate Office,Bank of Queensland,1038
p_9b6b390157f0ba29,1,4,Senior Pricing Analyst - Deposits,Bank of Queensland,1038
p_44024cc5ffeed33c,1,4,"Senior Analyst, Model Governance - Credit Risk / SAS",Ethos BeathChapman,1036
p_dda8d92e88ef1893,1,4,Compliance & Operational Risk Strategy – Project Analyst,ANZ Banking Group,983
p_85c2ecf840f2c016,1,4,Senior Business Analyst – Remediation,StatewideSuper,936
p_927945ecc77af065,1,4,SAP Business Analyst,HAYS,1027
p_165282dec9d93a83,1,4,Senior Consultant | Quantitative | Boutique Market Research...,CCInternational Recruitment,1026
p_6dc451546c8fb134,1,4,Business Intelligence Visualisation Engineer,Capgemini Australia,1095
p_4e7a503bc1908826,1,4,SAM – Consultant | Quantitative |Social & Community | Market...,CCInternational Recruitment,1095
p_5f71d69c510f18dc,1,4,Business Intelligence Developer,HAYS,963
p_757a064e2adc03db,1,4,Senior Technical Business Analyst – Security,Adaps,1026
p_b01bc5c80f2f727d,1,4,Unit Pricing Analyst,Adaps,1095
p_281dd0ae361248b8,1,4,Operational Risk Senior Analyst,Aston Carter,1096
p_10646398778a7d03,1,4,Senior Data Engineer | Data & Analytics,Ernst & Young,1026
p_f312ccfe7fb3ea5b,1,4,Banking Product Risk and Compliance Senior Analyst/Manager,Macquarie Group Limited,1095
p_3670242ea63e5839,1,4,"Senior Manager, Financial Crime Risk Business and Systems An...",Macquarie Group Limited,1095
p_047efd54cdf8ecbd,1,4,Senior Business Analyst - Risk,T+O+M Executive,1095
p_4b9818227cd3f746,1,4,Business Analyst (Unit Pricing),Adaps,1095
p_10949cd939a671c9,1,4,"Data Engineer ( Power BI, Azure Data factory, DAX)",The Recruitment Company,1095
p_19f15d25b2c39b11,1,4,Stress Testing Project Traded Market Risk – Business Analyst...,Avenir Consulting,1095
p_f22d1a5058cf8103,1,4,Senior Technical Business Analyst - API/Integration,Ethos BeathChapman,1096
p_41de29c2180b615e,1,4,"Business Development Manager, RPA & Artificial Intelligence",Robert Walters,1095
p_f66c6ee5d65731ce,1,4,Senior Pricing Analyst - Lending,Bank of Queensland,1038
p_4d70687c6ab9f96c,1,4,Financial Planning and Insights Analyst,Randstad,1095
p_f5c178e65cd07b38,1,4,Sr. Cyber Defense Analyst,Leidos,963
p_ba96d766bd59e050,1,4,Senior Analyst - Capital Reporting,Macquarie Group Limited,1095
p_652710b7c3eef405,1,4,Senior Business Analyst - Financial Crime/Risk Projects,T+O+M Executive,1095
p_f44a90110c72633f,1,4,Senior Analyst- Risk Assurance,Randstad,1095
p_9dde43c886635e78,1,4,Regulatory Reporting Analyst - International Bank,Randstad,1095
p_793297cbf2237a9b,1,4,Product Control - Senior Lead Analyst,Randstad,1095
p_2452a4fd7c91bcfd,1,4,Senior Business Intelligence / Database Solutions Developer,Department of Education and Training,1027
p_42ac3f3cf808effd,1,4,Technical Business Analyst - KYC / AML,Macquarie Group Limited,1095
p_d91191e0a9b00f65,1,4,Consultant | Quantitative or Dualist | Boutique Market Resea...,CCInternational Recruitment,1095
p_912c19f516e42992,1,4,Senior Business Analyst - Treasury - $800 to $900/d,Randstad,1095
p_2b56a456e0f9f8ed,1,4,INVESTMENT BANK – Risk Management & Quantitative Analytics,Avenir Consulting,1095
p_7e012f5a9c97a035,1,4,Start your new career as a Data Analyst,Data School Down Under,1096
p_3305222ec815c36e,1,4,Senior Consultant/Manager - SAP Analytics | Data and Analyti...,Ernst & Young,1026
p_db96f9fa1078f745,1,4,Senior Business Analyst - Wealth Portfolio - $800 to $950/d,Randstad,1095
p_9b9d3366e707af58,1,4,Data Analyst,Publicis Communications,1086
p_1ff3410f61400823,1,4,Junior Data Analyst,Ironbark,989
p_12c339fbb3ed47ee,1,4,Business Analyst - AXIOM,Macquarie Group Limited,1095
p_bf980717a572f332,1,4,Senior Technology Risk Analyst,TabCorp Holdings,1095
p_dd79d9fd8fc4f432,1,4,Senior Business Analyst - Banking,HAYS,1096
p_10dda5aaec1cf0db,1,4,BI or Datawarehouse Consultant,Clicks IT Recruitment,1036
p_edb272c109418bfa,1,4,Solution Architect | Data and Analytics,EY,963
p_cf045f95fa289aaa,1,4,Resourcer/Candidate Manager - Data & Analytics Consulting,Firesoft People,1096
p_e4f0d9bbd1f13c59,1,4,Business Analyst,PRA,1095
p_4e9efa95bcaf4ed2,1,4,"Analyst, Business Solutions",Macquarie Group Limited,1095
p_883a88ae5433a44a,1,4,Data Business Analyst,SoftLabs Pty Ltd,963
p_bbb66e0b32597818,1,4,Data Analyst - Statistical,ARG Workforce,963
p_fbc82da9c7e10bf7,1,4,Spatial Data Analyst (Graduate role) - Interviewing now!,Ever Better Recruitment (EBR),1095
p_b48c8a3a04111db1,1,4,Data Analyst,Talenza,1095
p_d9c7db2de9c60874,1,4,New graduate job: Spatial Data Analyst,Ever Better Recruitment (EBR),1095
p_5592f3009827e288,1,4,System Analyst,Adaptify Pty Ltd,960
p_e86428a3db197c00,1,4,IT Business Analyst,Ray White Unlimited,952
p_8304c196d86263c3,1,4,Product Analyst - Home and Lifestyle,Allianz,1095
p_04487fb324593d29,1,4,Data Analyst,Profusion Group,1095
p_616fa83bf47343bf,1,4,ETL & BI Project Leader,Axiom Technologies,1026
p_3f06034eed5cbce5,1,4,Supply Chain Analyst,Randstad,1026
p_ffdc7a6913119ab5,1,4,Business Intelligence / Database Solutions Developer,Department of Education and Training,1027
p_02379834a399ae7b,1,4,Commercial Analyst - Supply Chain,Michael Page,1055
p_a0f024fbfd316743,1,4,Risk Assurance Senior Analyst / Manager - Big4 First Movers,Ethos BeathChapman,1095
p_e4b8bd0f1e3e7915,1,4,Infrastructure Business Analyst (Identity Access Management),Paxus,1095
p_06c267aafc960c60,1,4,Senior Business Analyst - Cloud Migration,Talent International,1026
p_bdb86b909dbc920b,1,4,Senior Business Analyst,Peoplebank,983
p_e2d2270aadb5b8d1,1,4,Business Analyst-Trading and risk management,Adaps,1095
p_6c1c75a644576b15,1,4,Senior Business Analyst (Technical) - Data,HAYS,1096
p_7658b0852b713f2e,1,4,Senior Data Warehouse Analyst,MyState Limited,1007
p_a27ea8b327d8cfc6,1,4,Test Analyst (manual - data SQL),Anson McCade,1095
p_bfdcb14724e1feb4,1,4,Data Analyst,Talent Street,943
p_fe907557c906e9cd,1,4,ICT Business Analyst,Experteq IT Services,1095
p_91a73639020ea885,1,4,Data Analyst,TheDriveGroup,1026
p_0cba5d5ba92dc8ad,1,4,Data Analyst | Australia,Swanky,1102
p_c3c23100dde7bbe3,1,4,Data Analyst I,Avania,1095
p_b9a202564aad76c2,1,4,Product Data Analyst,HelloFresh,968
p_34c4ba645bff4329,1,4,Data Insights Analyst,NTT,1026
p_04cff4cfec1fd6ca,1,4,Graduate Analyst Programmer,Halfbrick Studios,954
p_49f0deb18734ad34,1,4,Market Data Analyst,ASIC,943
p_417081debe31b59c,1,4,"Data Analyst, Planning and Analytics 12 month Fixed Term Con...",Costa,1067
p_d878b9b100d286dd,1,4,Data Analyst | Parramatta | NSW,Celotti Workforce,1055
p_c662e228c1a4c35b,1,4,Business Analyst Regional,Sola.io,995
p_c6f64c6eee3baef1,1,4,ICT Data Analyst/Programmer,SoftLabs Pty Ltd,963
p_674d52938647db47,1,4,Technical Data Analyst,Simplistix,1026
p_d19adf33f004a150,1,4,Senior Test Analyst - Data Migration & Warehousing,SoftLabs Pty Ltd,963
p_dc5bbc4a5b20cf3f,1,4,System Analyst,YNOT Consulting Services,963
p_d738cd2675c62504,1,4,"Business Analyst (Perth, Darwin, Hobart and Melbourne)",Tata Consultancy Services (TCS),1026
p_d8ca8b1e00a17a9b,1,4,"Organisational Analyst (Sydney, Melbourne, Brisbane, Adelaid...",Tata Consultancy Services (TCS),1095
p_a02db72773bc63da,1,4,Data Analyst: Power BI Expert(s),CYOS Solutions,963
p_4264e200d224a256,1,4,Business Analyst,GS Global Solutions Pty Ltd,998
p_530ba62ee228ba8f,1,4,Medical Data Analyst,Optimum Patient Care,1073
p_7d68c7bcfd7fda1d,1,4,Data Analyst,Bis,1050
p_6c9cc0b1977fa286,1,4,Technical Business Analyst & Data Project Support,ASIC,1095
p_aa250926bf17db9d,1,4,Business analyst – Asia / Pacific,Borealis Stakeholder Engagement Software,1095
p_fdc3863314848b99,1,4,Data analyst,Be Recruitment,1095
p_3c1cf222cc8a1ca8,1,4,Business and Data Analyst (12mth Fixed Term Contract),Miele ANZ,1026
p_6948d441692a953d,1,4,Technical Business Analyst - Data,Aurec,1095
p_e226abf2b451d26b,1,4,MBR- Data Analyst,ASIC,1095
p_66ead22fae36d945,1,4,Data Business Analyst,Finite Group APAC Pty Ltd,963
p_1c98ecb647b58332,1,4,Customer Experience Data Insights Analyst,Prudential Investment Company of Australia,1095
